Time,C6_avg,psi6,V,S-2,S-1,S0
339.9999,1.6,0.05099,1.0,0.0,0.0,0.0
349.9999,1.7,0.0937,1.0,0.0,0.0,0.0
359.9999,1.56,0.04261,1.0,0.0,0.0,0.0
379.9999,1.66667,0.059870000000000013,1.0,0.0,0.0,0.0
389.9999,1.60667,0.06734,1.0,0.0,0.0,0.0
399.9999,1.73333,0.04099,1.0,0.0,0.0,0.0
409.9999,1.72667,0.08221,1.0,0.0,0.0,0.0
429.9999,1.52,0.03618,1.0,0.0,0.0,0.0
449.9999,1.72,0.0387,1.0,0.0,0.0,0.0
459.9999,1.78667,0.05616,1.0,0.0,0.0,0.0
479.9999,1.7533299999999998,0.04511,1.0,0.0,0.0,0.0
539.9999,1.61333,0.00558,1.0,0.0,0.0,0.0
549.9999,1.78667,0.01225,1.0,0.0,0.0,0.0
559.9999,1.66667,0.07571,1.0,0.0,0.0,0.0
589.9999,1.68667,0.0354,1.0,0.0,0.0,0.0
599.9999,1.64,0.02077,1.0,0.0,0.0,0.0
609.9999,1.73333,0.03211,1.0,0.0,0.0,0.0
619.9999,1.74,0.03289,1.0,0.0,0.0,0.0
629.9999,1.72667,0.04829,1.0,0.0,0.0,0.0
649.9999,1.66667,0.053020000000000005,1.0,0.0,0.0,0.0
659.9999,1.64,0.04822,1.0,0.0,0.0,0.0
669.9999,1.8,0.02427,1.0,0.0,0.0,0.0
679.9999,1.72667,0.02877,1.0,0.0,0.0,0.0
699.9999,1.77333,0.061370000000000015,1.0,0.0,0.0,0.0
719.9999,1.78667,0.11583,1.0,0.0,0.0,0.0
739.9999,1.82,0.13210999999999998,1.0,0.0,0.0,0.0
749.9999,1.64667,0.07362,1.0,0.0,0.0,0.0
789.9999,1.64,0.07504,1.0,0.0,0.0,0.0
799.9999,1.64667,0.02966,1.0,0.0,0.0,0.0
819.9999,1.72667,0.11608,1.0,0.0,0.0,0.0
839.9999,1.64,0.11066,1.0,0.0,0.0,0.0
849.9999,1.69333,0.06479,1.0,0.0,0.0,0.0
859.9999,1.5,0.01121,1.0,0.0,0.0,0.0
889.9999,1.64667,0.08685,1.0,0.0,0.0,0.0
99.9999,1.56,0.08014,1.0,0.0,0.0,0.0
109.9999,1.54,0.05478,1.0,0.0,0.0,0.0
119.9999,1.61333,0.07432000000000001,1.0,0.0,0.0,0.0
139.9999,1.4933299999999998,0.01629,1.0,0.0,0.0,0.0
169.9999,1.6,0.07067000000000001,1.0,0.0,0.0,0.0
179.9999,1.69333,0.10767,1.0,0.0,0.0,0.0
219.9999,1.61333,0.11784,1.0,0.0,0.0,0.0
229.9999,1.60667,0.0876,1.0,0.0,0.0,0.0
239.9999,1.58667,0.00168,1.0,0.0,0.0,0.0
259.9999,1.74,0.04386,1.0,0.0,0.0,0.0
269.9999,1.7466700000000002,0.01564,1.0,0.0,0.0,0.0
289.9999,1.68,0.04663,1.0,0.0,0.0,0.0
299.9999,1.81333,0.02853,1.0,0.0,0.0,0.0
319.9999,1.57333,0.031310000000000004,1.0,0.0,0.0,0.0
329.9999,1.48,0.09556,1.0,0.0,0.0,0.0
359.9999,1.4933299999999998,0.06326,1.0,0.0,0.0,0.0
419.9999,1.46667,0.12043,1.0,0.0,0.0,0.0
429.9999,1.58,0.0792,1.0,0.0,0.0,0.0
439.9999,1.56667,0.02533,1.0,0.0,0.0,0.0
499.9999,1.55333,0.04903,1.0,0.0,0.0,0.0
509.9999,1.66,0.03923,1.0,0.0,0.0,0.0
529.9999,1.59333,0.08235,1.0,0.0,0.0,0.0
549.9999,1.6,0.01702,1.0,0.0,0.0,0.0
559.9999,1.5133299999999998,0.04003,1.0,0.0,0.0,0.0
569.9999,1.62667,0.051660000000000005,1.0,0.0,0.0,0.0
589.9999,1.66667,0.03219,1.0,0.0,0.0,0.0
609.9999,1.4866700000000002,0.07406,1.0,0.0,0.0,0.0
619.9999,1.55333,0.04609,1.0,0.0,0.0,0.0
629.9999,1.54667,0.0369,1.0,0.0,0.0,0.0
639.9999,1.56667,0.06385,1.0,0.0,0.0,0.0
679.9999,1.55333,0.07007000000000001,1.0,0.0,0.0,0.0
699.9999,1.54,0.01734,1.0,0.0,0.0,0.0
709.9999,1.60667,0.08283,1.0,0.0,0.0,0.0
749.9999,1.45333,0.04339,1.0,0.0,0.0,0.0
759.9999,1.60667,0.06994,1.0,0.0,0.0,0.0
789.9999,1.56667,0.00899,1.0,0.0,0.0,0.0
809.9999,1.46,0.02013,1.0,0.0,0.0,0.0
839.9999,1.69333,0.040310000000000006,1.0,0.0,0.0,0.0
849.9999,1.44667,0.04847,1.0,0.0,0.0,0.0
859.9999,1.5066700000000002,0.02221,1.0,0.0,0.0,0.0
879.9999,1.61333,0.00525,1.0,0.0,0.0,0.0
889.9999,1.54667,0.01729,1.0,0.0,0.0,0.0
899.9999,1.52,0.01744,1.0,0.0,0.0,0.0
99.9999,1.5066700000000002,0.04772,1.0,0.0,0.0,0.0
119.9999,1.41333,0.05149,1.0,0.0,0.0,0.0
129.9999,1.28667,0.08077000000000001,1.0,0.0,0.0,0.0
139.9999,1.39333,0.0448,1.0,0.0,0.0,0.0
149.9999,1.27333,0.02313,1.0,0.0,0.0,0.0
159.9999,1.44667,0.12441,1.0,0.0,0.0,0.0
169.9999,1.36667,0.09619,1.0,0.0,0.0,0.0
179.9999,1.36,0.05403,1.0,0.0,0.0,0.0
199.9999,1.37333,0.06598,1.0,0.0,0.0,0.0
209.9999,1.4933299999999998,0.09087,1.0,0.0,0.0,0.0
229.9999,1.31333,0.02714,1.0,0.0,0.0,0.0
239.9999,1.45333,0.059029999999999985,1.0,0.0,0.0,0.0
259.9999,1.42,0.01878,1.0,0.0,0.0,0.0
279.9999,1.32,0.04409,1.0,0.0,0.0,0.0
289.9999,1.54667,0.08142,1.0,0.0,0.0,0.0
299.9999,1.5066700000000002,0.03941,1.0,0.0,0.0,0.0
309.9999,1.33333,0.00775,1.0,0.0,0.0,0.0
319.9999,1.38,0.06865,1.0,0.0,0.0,0.0
349.9999,1.27333,0.02416,1.0,0.0,0.0,0.0
369.9999,1.42,0.0404,1.0,0.0,0.0,0.0
379.9999,1.35333,0.016040000000000002,1.0,0.0,0.0,0.0
389.9999,1.35333,0.06742000000000001,1.0,0.0,0.0,0.0
399.9999,1.41333,0.03883,1.0,0.0,0.0,0.0
409.9999,1.4,0.01937,1.0,0.0,0.0,0.0
419.9999,1.4,0.08768,1.0,0.0,0.0,0.0
459.9999,1.32667,0.04678,1.0,0.0,0.0,0.0
469.9999,1.46,0.06206,1.0,0.0,0.0,0.0
509.9999,1.35333,0.11932,1.0,0.0,0.0,0.0
519.9999,1.42667,0.03773,1.0,0.0,0.0,0.0
529.9999,1.39333,0.09599,1.0,0.0,0.0,0.0
559.9999,1.29333,0.09267,1.0,0.0,0.0,0.0
579.9999,1.34667,0.01919,1.0,0.0,0.0,0.0
619.9999,1.36,0.07119,1.0,0.0,0.0,0.0
629.9999,1.22,0.03489,1.0,0.0,0.0,0.0
639.9999,1.38,0.01536,1.0,0.0,0.0,0.0
649.9999,1.34667,0.0213,1.0,0.0,0.0,0.0
659.9999,1.36667,0.10839,1.0,0.0,0.0,0.0
679.9999,1.22667,0.02667,1.0,0.0,0.0,0.0
699.9999,1.34,0.02337,1.0,0.0,0.0,0.0
709.9999,1.52667,0.14523,1.0,0.0,0.0,0.0
729.9999,1.44,0.00084,1.0,0.0,0.0,0.0
749.9999,1.31333,0.06359,1.0,0.0,0.0,0.0
799.9999,1.42,0.06762,1.0,0.0,0.0,0.0
819.9999,1.46667,0.05591,1.0,0.0,0.0,0.0
829.9999,1.26,0.09306,1.0,0.0,0.0,0.0
839.9999,1.38667,0.00922,1.0,0.0,0.0,0.0
849.9999,1.36667,0.07742,1.0,0.0,0.0,0.0
869.9999,1.33333,0.05647000000000001,1.0,0.0,0.0,0.0
889.9999,1.47333,0.04245,1.0,0.0,0.0,0.0
899.9999,1.43333,0.00886,1.0,0.0,0.0,0.0
109.9999,3.753330000000001,0.026560000000000004,3.0,0.0,0.0,1.0
154.9999,4.12667,0.20692,3.0,0.0,1.0,1.0
159.9999,4.19333,0.22407,3.0,0.0,1.0,1.0
189.9999,4.19333,0.3291,3.0,0.0,1.0,1.0
199.9999,4.22667,0.32803000000000004,3.0,0.0,1.0,1.0
209.9999,4.34667,0.36428,3.0,0.0,1.0,1.0
219.9999,4.44667,0.41306,3.0,0.0,1.0,1.0
224.9999,4.38667,0.42527,3.0,0.0,1.0,1.0
249.9999,4.42,0.40258,3.0,1.0,1.0,1.0
254.9999,4.52,0.4476100000000001,3.0,1.0,1.0,1.0
274.9999,4.48,0.45696,3.0,1.0,1.0,1.0
284.9999,4.66,0.5091100000000001,3.0,1.0,1.0,1.0
289.9999,4.7,0.51273,3.0,1.0,1.0,1.0
294.9999,4.6,0.50712,3.0,1.0,1.0,1.0
299.9999,4.61333,0.5443,3.0,1.0,1.0,1.0
309.9999,4.62667,0.5824199999999999,3.0,1.0,1.0,1.0
314.9999,4.6066699999999985,0.53861,3.0,1.0,1.0,1.0
324.9999,4.58,0.52186,3.0,1.0,1.0,1.0
329.9999,4.526669999999998,0.5324300000000001,3.0,1.0,1.0,1.0
334.9999,4.58667,0.49613,3.0,1.0,1.0,1.0
349.9999,4.54,0.5303,3.0,1.0,1.0,1.0
364.9999,4.66,0.47468,3.0,1.0,1.0,1.0
369.9999,4.5666699999999985,0.48819,3.0,1.0,1.0,1.0
374.9999,4.66,0.55566,3.0,1.0,1.0,1.0
379.9999,4.49333,0.57177,3.0,1.0,1.0,1.0
384.9999,4.67333,0.56387,3.0,1.0,1.0,1.0
404.9999,4.74,0.63639,3.0,1.0,1.0,1.0
429.9999,4.69333,0.59036,3.0,1.0,1.0,1.0
434.9999,4.87333,0.6362,3.0,1.0,1.0,1.0
444.9999,4.75333,0.64475,3.0,1.0,1.0,1.0
449.9999,4.76,0.6402399999999999,3.0,1.0,1.0,1.0
454.9999,4.76,0.62025,3.0,1.0,1.0,1.0
464.9999,4.65333,0.59722,3.0,1.0,1.0,1.0
469.9999,4.5,0.5382600000000001,3.0,1.0,1.0,1.0
474.9999,4.59333,0.56829,3.0,1.0,1.0,1.0
489.9999,4.61333,0.60518,3.0,1.0,1.0,1.0
504.9999,4.86667,0.64354,3.0,1.0,1.0,1.0
509.9999,4.82667,0.6340600000000001,3.0,1.0,1.0,1.0
524.9999,4.88,0.67481,3.0,1.0,1.0,1.0
529.9999,4.78,0.67698,3.0,1.0,1.0,1.0
534.9999,4.76,0.6469699999999999,3.0,1.0,1.0,1.0
544.9999,4.78,0.63463,3.0,1.0,1.0,1.0
554.9999,4.78,0.64986,3.0,1.0,1.0,1.0
559.9999,4.9333300000000015,0.67857,3.0,1.0,1.0,1.0
569.9999,4.8,0.6642600000000001,3.0,1.0,1.0,1.0
579.9999,4.91333,0.6883699999999999,3.0,1.0,1.0,1.0
584.9999,4.79333,0.65308,3.0,1.0,1.0,1.0
589.9999,4.94667,0.7013199999999999,3.0,1.0,1.0,1.0
594.9999,4.86667,0.71207,3.0,1.0,1.0,1.0
599.9999,4.86667,0.6883199999999999,3.0,1.0,1.0,1.0
604.9999,4.92667,0.71431,3.0,1.0,1.0,1.0
609.9999,4.95333,0.71005,3.0,1.0,1.0,1.0
619.9999,4.9333300000000015,0.69501,3.0,1.0,1.0,1.0
649.9999,4.8933300000000015,0.73149,3.0,1.0,1.0,1.0
654.9999,4.94667,0.73782,3.0,1.0,1.0,1.0
664.9999,4.95333,0.70431,3.0,1.0,1.0,1.0
674.9999,4.78,0.68001,3.0,1.0,1.0,1.0
679.9999,4.71333,0.67172,3.0,1.0,1.0,1.0
684.9999,4.7333300000000005,0.68245,3.0,1.0,1.0,1.0
689.9999,4.76,0.65175,3.0,1.0,1.0,1.0
694.9999,4.79333,0.66728,3.0,1.0,1.0,1.0
699.9999,4.87333,0.68677,3.0,1.0,1.0,1.0
704.9999,4.76,0.66868,3.0,1.0,1.0,1.0
709.9999,4.70667,0.6379,3.0,1.0,1.0,1.0
724.9999,4.64,0.65284,3.0,1.0,1.0,1.0
729.9999,4.69333,0.63376,3.0,1.0,1.0,1.0
734.9999,4.8,0.65858,3.0,1.0,1.0,1.0
739.9999,4.8133300000000006,0.65728,3.0,1.0,1.0,1.0
754.9999,4.67333,0.58778,3.0,1.0,1.0,1.0
769.9999,4.7,0.6602600000000001,3.0,1.0,1.0,1.0
774.9999,4.8533300000000015,0.70049,3.0,1.0,1.0,1.0
789.9999,4.92,0.7327899999999999,3.0,1.0,1.0,1.0
794.9999,5.08,0.7912100000000001,3.0,1.0,1.0,1.0
804.9999,5.08,0.7722600000000001,3.0,1.0,1.0,1.0
809.9999,5.0,0.74302,3.0,1.0,1.0,1.0
814.9999,4.86,0.72872,3.0,1.0,1.0,1.0
829.9999,4.96667,0.7170300000000001,3.0,1.0,1.0,1.0
834.9999,4.92,0.70782,3.0,1.0,1.0,1.0
839.9999,5.04,0.75854,3.0,1.0,1.0,1.0
844.9999,4.9333300000000015,0.7580899999999999,3.0,1.0,1.0,1.0
849.9999,5.04667,0.76176,3.0,1.0,1.0,1.0
859.9999,4.92667,0.73151,3.0,1.0,1.0,1.0
874.9999,4.96667,0.7306199999999999,3.0,1.0,1.0,1.0
884.9999,5.02,0.74434,3.0,1.0,1.0,1.0
894.9999,4.92,0.75257,3.0,1.0,1.0,1.0
104.9999,4.2733300000000005,0.5017199999999999,3.0,1.0,1.0,1.0
109.9999,4.30667,0.52068,3.0,1.0,1.0,1.0
134.9999,4.58,0.52377,3.0,1.0,1.0,1.0
139.9999,4.526669999999998,0.50352,3.0,1.0,1.0,1.0
144.9999,4.49333,0.48858,3.0,1.0,1.0,1.0
154.9999,4.65333,0.49747,3.0,1.0,1.0,1.0
159.9999,4.5666699999999985,0.51376,3.0,1.0,1.0,1.0
184.9999,4.61333,0.50272,3.0,1.0,1.0,1.0
189.9999,4.53333,0.49894,3.0,1.0,1.0,1.0
199.9999,4.66,0.5082800000000001,3.0,1.0,1.0,1.0
209.9999,4.64,0.53389,3.0,1.0,1.0,1.0
229.9999,4.56,0.5513399999999999,3.0,1.0,1.0,1.0
234.9999,4.69333,0.64674,3.0,1.0,1.0,1.0
239.9999,4.57333,0.58677,3.0,1.0,1.0,1.0
264.9999,4.67333,0.57895,3.0,1.0,1.0,1.0
269.9999,4.78667,0.5785899999999999,3.0,1.0,1.0,1.0
279.9999,4.6466699999999985,0.52528,3.0,1.0,1.0,1.0
289.9999,4.76667,0.59813,3.0,1.0,1.0,1.0
294.9999,4.8,0.62337,3.0,1.0,1.0,1.0
299.9999,4.79333,0.62132,3.0,1.0,1.0,1.0
309.9999,4.94667,0.66018,3.0,1.0,1.0,1.0
319.9999,4.75333,0.6300899999999999,3.0,1.0,1.0,1.0
344.9999,4.79333,0.62571,3.0,1.0,1.0,1.0
354.9999,4.9,0.64971,3.0,1.0,1.0,1.0
369.9999,4.83333,0.62948,3.0,1.0,1.0,1.0
374.9999,4.8933300000000015,0.65025,3.0,1.0,1.0,1.0
379.9999,4.7733300000000005,0.62389,3.0,1.0,1.0,1.0
389.9999,4.66667,0.57082,3.0,1.0,1.0,1.0
399.9999,4.8,0.60616,3.0,1.0,1.0,1.0
414.9999,4.74667,0.57528,3.0,1.0,1.0,1.0
419.9999,4.8,0.60717,3.0,1.0,1.0,1.0
434.9999,4.94667,0.60154,3.0,1.0,1.0,1.0
439.9999,4.94667,0.59911,3.0,1.0,1.0,1.0
464.9999,4.9,0.62053,3.0,1.0,1.0,1.0
469.9999,4.88,0.58197,3.0,1.0,1.0,1.0
479.9999,4.86667,0.58499,3.0,1.0,1.0,1.0
484.9999,4.76667,0.55835,3.0,1.0,1.0,1.0
494.9999,4.8,0.51522,3.0,1.0,1.0,1.0
519.9999,4.91333,0.6208199999999999,3.0,1.0,1.0,1.0
524.9999,4.91333,0.63713,3.0,1.0,1.0,1.0
529.9999,4.86667,0.6148,3.0,1.0,1.0,1.0
544.9999,4.88,0.6348199999999999,3.0,1.0,1.0,1.0
549.9999,4.8933300000000015,0.6512,3.0,1.0,1.0,1.0
554.9999,4.8133300000000006,0.65108,3.0,1.0,1.0,1.0
559.9999,4.92667,0.66745,3.0,1.0,1.0,1.0
564.9999,4.86,0.66391,3.0,1.0,1.0,1.0
569.9999,4.84,0.69863,3.0,1.0,1.0,1.0
574.9999,4.88,0.70315,3.0,1.0,1.0,1.0
579.9999,4.88667,0.70268,3.0,1.0,1.0,1.0
584.9999,4.91333,0.6542100000000001,3.0,1.0,1.0,1.0
619.9999,4.80667,0.69924,3.0,1.0,1.0,1.0
624.9999,4.94667,0.7167899999999999,3.0,1.0,1.0,1.0
644.9999,4.8933300000000015,0.72488,3.0,1.0,1.0,1.0
654.9999,5.08667,0.767,3.0,1.0,1.0,1.0
664.9999,4.96667,0.71523,3.0,1.0,1.0,1.0
669.9999,4.82667,0.70348,3.0,1.0,1.0,1.0
674.9999,4.84,0.71311,3.0,1.0,1.0,1.0
679.9999,4.86,0.70084,3.0,1.0,1.0,1.0
684.9999,4.82,0.6694899999999999,3.0,1.0,1.0,1.0
694.9999,4.95333,0.70667,3.0,1.0,1.0,1.0
699.9999,4.82,0.67818,3.0,1.0,1.0,1.0
709.9999,4.82667,0.69334,3.0,1.0,1.0,1.0
714.9999,4.88,0.69781,3.0,1.0,1.0,1.0
724.9999,4.92667,0.73373,3.0,1.0,1.0,1.0
729.9999,4.87333,0.70224,3.0,1.0,1.0,1.0
739.9999,4.86,0.70622,3.0,1.0,1.0,1.0
744.9999,4.973330000000002,0.7117399999999999,3.0,1.0,1.0,1.0
769.9999,4.91333,0.69716,3.0,1.0,1.0,1.0
774.9999,5.0,0.7560100000000001,3.0,1.0,1.0,1.0
779.9999,5.06,0.77183,3.0,1.0,1.0,1.0
789.9999,4.99333,0.7713,3.0,1.0,1.0,1.0
794.9999,5.08,0.76753,3.0,1.0,1.0,1.0
799.9999,5.06,0.73907,3.0,1.0,1.0,1.0
804.9999,5.04,0.7709999999999999,3.0,1.0,1.0,1.0
809.9999,4.98,0.73651,3.0,1.0,1.0,1.0
814.9999,4.92667,0.7128399999999999,3.0,1.0,1.0,1.0
819.9999,4.9333300000000015,0.72953,3.0,1.0,1.0,1.0
829.9999,5.04,0.75544,3.0,1.0,1.0,1.0
834.9999,5.0,0.75698,3.0,1.0,1.0,1.0
849.9999,4.99333,0.76175,3.0,1.0,1.0,1.0
854.9999,5.1,0.75626,3.0,1.0,1.0,1.0
859.9999,4.98,0.7631100000000001,3.0,1.0,1.0,1.0
864.9999,5.02,0.76882,3.0,1.0,1.0,1.0
869.9999,4.973330000000002,0.7564,3.0,1.0,1.0,1.0
874.9999,4.973330000000002,0.72008,3.0,1.0,1.0,1.0
899.9999,4.8533300000000015,0.67698,3.0,1.0,1.0,1.0
119.9999,3.89333,0.16555999999999998,3.0,0.0,0.0,1.0
149.9999,4.3533300000000015,0.20601,3.0,0.0,1.0,1.0
159.9999,4.22667,0.2026,3.0,0.0,1.0,1.0
169.9999,4.40667,0.20237,3.0,0.0,1.0,1.0
179.9999,4.2733300000000005,0.20644,3.0,0.0,1.0,1.0
209.9999,4.48,0.2551,3.0,1.0,1.0,1.0
249.9999,4.56,0.23058,3.0,1.0,1.0,1.0
259.9999,4.50667,0.21546,3.0,1.0,1.0,1.0
269.9999,4.69333,0.23553,3.0,1.0,1.0,1.0
289.9999,4.66,0.29878000000000005,3.0,1.0,1.0,1.0
299.9999,4.54667,0.24021,3.0,1.0,1.0,1.0
319.9999,4.55333,0.17689000000000002,3.0,1.0,1.0,1.0
349.9999,4.42667,0.22674,3.0,1.0,1.0,1.0
369.9999,4.63333,0.25025,3.0,1.0,1.0,1.0
399.9999,4.74667,0.25133,3.0,1.0,1.0,1.0
409.9999,4.82667,0.21745,3.0,1.0,1.0,1.0
429.9999,4.62,0.25071,3.0,1.0,1.0,1.0
439.9999,4.72667,0.26016,3.0,1.0,1.0,1.0
449.9999,4.76,0.31586,3.0,1.0,1.0,1.0
459.9999,4.6466699999999985,0.32066,3.0,1.0,1.0,1.0
469.9999,4.53333,0.26144,3.0,1.0,1.0,1.0
489.9999,4.70667,0.31846,3.0,1.0,1.0,1.0
499.9999,4.56,0.30648000000000003,3.0,1.0,1.0,1.0
529.9999,4.68667,0.31343000000000004,3.0,1.0,1.0,1.0
539.9999,4.87333,0.30295,3.0,1.0,1.0,1.0
549.9999,4.76667,0.31862,3.0,1.0,1.0,1.0
559.9999,4.7,0.26412,3.0,1.0,1.0,1.0
579.9999,4.75333,0.28245,3.0,1.0,1.0,1.0
629.9999,4.78,0.24952,3.0,1.0,1.0,1.0
639.9999,4.66667,0.2547,3.0,1.0,1.0,1.0
659.9999,4.75333,0.23883,3.0,1.0,1.0,1.0
669.9999,4.5666699999999985,0.23611,3.0,1.0,1.0,1.0
679.9999,4.55333,0.25337,3.0,1.0,1.0,1.0
689.9999,4.38667,0.22686,3.0,1.0,1.0,1.0
699.9999,4.53333,0.2216,3.0,1.0,1.0,1.0
729.9999,4.66,0.28418000000000004,3.0,1.0,1.0,1.0
739.9999,4.52,0.25851,3.0,1.0,1.0,1.0
769.9999,4.67333,0.23917,3.0,1.0,1.0,1.0
779.9999,4.84,0.31539,3.0,1.0,1.0,1.0
789.9999,4.74667,0.28176,3.0,1.0,1.0,1.0
839.9999,4.7733300000000005,0.243,3.0,1.0,1.0,1.0
889.9999,4.7733300000000005,0.29224,3.0,1.0,1.0,1.0
899.9999,4.72,0.28991,3.0,1.0,1.0,1.0
99.9999,3.24,0.033030000000000004,3.0,0.0,0.0,0.0
109.9999,3.2,0.03776,3.0,0.0,0.0,1.0
129.9999,3.5333300000000003,0.11976,3.0,0.0,0.0,1.0
159.9999,3.87333,0.22058000000000005,3.0,0.0,0.0,1.0
179.9999,3.92,0.25251,3.0,0.0,0.0,1.0
189.9999,3.95333,0.15363,3.0,0.0,0.0,1.0
229.9999,4.16,0.29832,3.0,0.0,1.0,1.0
239.9999,4.1,0.29429,3.0,0.0,1.0,1.0
269.9999,4.42667,0.33631,3.0,0.0,1.0,1.0
289.9999,4.20667,0.36486,3.0,0.0,1.0,1.0
299.9999,4.15333,0.3845,3.0,0.0,1.0,1.0
339.9999,4.16,0.43257,3.0,1.0,1.0,1.0
349.9999,4.18,0.42388,3.0,1.0,1.0,1.0
359.9999,4.22,0.41674,3.0,1.0,1.0,1.0
379.9999,4.42667,0.45511,3.0,1.0,1.0,1.0
399.9999,4.46,0.47255,3.0,1.0,1.0,1.0
419.9999,4.28667,0.38036,3.0,1.0,1.0,1.0
429.9999,4.34,0.42463,3.0,1.0,1.0,1.0
459.9999,4.26,0.53403,3.0,1.0,1.0,1.0
479.9999,4.56,0.54965,3.0,1.0,1.0,1.0
